Num Execution,Threads per Block,Input File,Run,Execution Time (ms),Kernel Time (ms),Transfer Time (ms),Executable
60,1024,numbers_33554432.txt,4,96.6102,14.3733,82.23689999999999,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,5,96.7698,14.3793,82.3905,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,6,96.6172,14.3716,82.2457,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,7,96.6343,14.3756,82.2587,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,8,96.6244,14.362,82.26230000000001,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,9,96.6163,14.365,82.2513,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,10,96.5381,14.3557,82.1825,CUDA_fft_v07.exe
61,32,numbers_67108864.txt,1,1102.2579,770.5263,331.7315,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,2,1088.9086,754.5437999999999,334.3648,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,3,1088.4417,754.3831,334.0585,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,4,1097.8276,755.1342000000001,342.6934,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,5,1104.0591,759.0536,345.0055,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,6,1091.4855,759.1431,332.3423,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,7,1090.9308,759.221,331.7097,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,8,1090.9551,758.9881,331.967,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,9,1091.2777,759.2451,332.0327,CUDA_fft_v01.exe
61,32,numbers_67108864.txt,10,1091.3657,758.8249,332.5408,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,1,1088.2157,759.4639,328.7518,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,2,1086.1287,757.8668,328.2617,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,3,1087.0186,758.939,328.0796,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,4,1091.0153,762.0219999999999,328.9932,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,5,1090.5173,761.8106,328.7068,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,6,1089.9475,761.7751,328.1725,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,7,1090.1326,761.8285000000001,328.3041,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,8,1090.2921,761.8411,328.451,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,9,1090.4863,761.8251,328.6613,CUDA_fft_v01.exe
62,128,numbers_67108864.txt,10,1090.3982,762.3225,328.0757,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,1,1094.9402,765.6818999999999,329.2584,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,2,1089.3328,759.6742,329.6586,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,3,1091.4225,761.4932,329.9294,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,4,1093.0087,764.0736999999999,328.935,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,5,1092.764,764.6267,328.1374,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,6,1092.9365,764.2475000000001,328.6891,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,7,1092.2889,764.1661,328.1228,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,8,1091.9528,763.8725999999999,328.0801,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,9,1092.3466,764.2657,328.08090000000004,CUDA_fft_v01.exe
63,256,numbers_67108864.txt,10,1093.9496,764.0777,329.8718,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,1,1094.6788,766.2917,328.38710000000003,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,2,1088.2373,759.6831000000001,328.5543,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,3,1096.5718,764.1677,332.404,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,4,1092.2024,763.9316,328.2707,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,5,1092.4546,763.9151,328.5395,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,6,1092.0801,763.9887,328.09130000000005,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,7,1092.1548,763.9712999999999,328.1834,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,8,1092.4041,764.0018,328.40229999999997,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,9,1097.1191,764.0234,333.0958,CUDA_fft_v01.exe
64,512,numbers_67108864.txt,10,1092.5356,764.2502,328.2854,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,1,1101.6475,773.4058,328.2418,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,2,1091.8047,762.7314,329.0733,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,3,1091.4746,763.4413999999999,328.03330000000005,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,4,1102.4247,766.6203,335.8044,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,5,1095.3821,766.7767,328.6055,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,6,1095.2069,766.8718,328.3351,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,7,1096.1057,767.0648,329.041,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,8,1094.8468,766.6859,328.1609,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,9,1095.5372,766.6147,328.9226,CUDA_fft_v01.exe
65,1024,numbers_67108864.txt,10,1095.4893,766.8918000000001,328.5976,CUDA_fft_v01.exe
66,32,numbers_67108864.txt,1,283.108,118.989,164.1187,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,2,265.151,100.932,164.2184,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,3,265.837,100.988,164.84890000000001,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,4,610.512,100.864,509.64689999999996,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,5,265.183,100.99,164.19299999999998,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,6,265.746,101.031,164.7146,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,7,265.4,101.046,164.3542,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,8,618.464,101.122,517.3418,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,9,265.711,100.89,164.821,CUDA_fft_v05.exe
66,32,numbers_67108864.txt,10,265.472,101.207,164.26479999999998,CUDA_fft_v05.exe
67,128,numbers_67108864.txt,1,264.687,99.7271,164.9598,CUDA_fft_v05.exe
67,128,numbers_67108864.txt,2,262.277,97.3812,164.8959,CUDA_fft_v05.exe
67,128,numbers_67108864.txt,3,262.363,98.3308,164.032,CUDA_fft_v05.exe
67,128,numbers_67108864.txt,4,262.801,98.5654,164.2355,CUDA_fft_v05.exe
67,128,numbers_67108864.txt,5,262.704,98.6447,164.0597,CUDA_fft_v05.exe
67,128,numbers_67108864.txt,6,263.027,98.5075,164.51940000000002,CUDA_fft_v05.exe
